Index	Value
2254	-4
2255	-23
2256	-1
2257	-47
2258	-3
2259	0
2260	-1
2261	-33
2262	-4
2263	-1
2264	-1
2265	-32
2266	-4
2267	-1
2268	-1
2269	-13
2270	-3
2271	6
2272	-1
2273	-1
2274	-3
2275	15
2276	-1
2277	-1
2278	-3
2279	27
2280	0
2281	6
2282	-3
2283	25
2284	0
2285	22
2286	-3
2287	51
2288	0
2289	43
2290	-3
2291	49
2292	0
2293	57
2294	-3
2295	57
2296	0
2297	63
2298	-3
2299	55
2300	0
2301	69
2302	-3
2303	63
2304	0
2305	81
2306	-3
2307	70
2308	0
2309	97
2310	-3
2311	73
2312	0
2313	109
2314	-3
2315	80
2316	0
2317	122
2318	-3
2319	87
2320	0
2321	-118
2322	-3
2323	99
2324	0
2325	-119
2326	-3
2327	92
2328	0
2329	-103
2330	-3
2331	109
2332	0
2333	-89
2334	-3
2335	125
2336	0
2337	-72
2338	-3
2339	-125
2340	0
2341	-68
2342	-3
2343	-119
2344	0
2345	-60
2346	-3
2347	-110
2348	0
2349	-44
2350	-3
2351	-108
2352	0
2353	-36
2354	-3
2355	-103
2356	0
2357	-26
2358	-3
2359	-99
2360	0
2361	-11
2362	-3
2363	-101
2364	0
2365	-13
2366	-3
2367	-92
2368	0
2369	-19
2370	-3
2371	-96
2372	0
2373	-14
2374	-3
2375	-93
2376	0
2377	-4
2378	-3
2379	-87
2380	1
2381	7
2382	-3
2383	-74
2384	1
2385	13
2386	-3
2387	-65
2388	1
2389	26
2390	-3
2391	-58
2392	1
2393	22
2394	-3
2395	-48
2396	1
2397	37
2398	-3
2399	-50
2400	1
2401	45
2402	-3
2403	-42
2404	1
2405	44
2406	-3
2407	-49
2408	1
2409	50
2410	-3
2411	-49
2412	1
2413	51
2414	-3
2415	-24
2416	1
2417	70
2418	-3
2419	-18
2420	1
2421	71
2422	-3
2423	-14
2424	1
2425	92
2426	-3
2427	-7
2428	1
2429	99
2430	-3
2431	-4
2432	1
2433	104
2434	-2
2435	2
2436	1
2437	110
2438	-2
2439	9
2440	1
2441	126
2442	-2
2443	15
2444	1
2445	-117
2446	-2
2447	32
2448	1
2449	-116
2450	-2
2451	48
2452	1
2453	-103
2454	-2
2455	50
2456	1
2457	-92
2458	-2
2459	57
2460	1
2461	-81
2462	-2
2463	54
2464	1
2465	-71
2466	-2
2467	62
2468	1
2469	-78
2470	-2
2471	70
2472	1
2473	-70
2474	-2
2475	79
2476	1
2477	-56
2478	-2
2479	89
2480	1
2481	-52
2482	-2
2483	87
2484	1
2485	-43
2486	-2
2487	94
2488	1
2489	-38
2490	-2
2491	108
2492	1
2493	-34
2494	-2
2495	113
2496	1
2497	-35
2498	-2
2499	112
2500	1
2501	-24
2502	-2
2503	122
2504	1
2505	-16
2506	-2
2507	-126
2508	1
2509	-2
2510	-2
2511	126
2512	1
2513	-2
2514	-2
2515	-121
2516	1
2517	-7
2518	-2
2519	-108
2520	2
2521	1
2522	-2
2523	-105
2524	2
2525	12
2526	-2
2527	-103
2528	2
2529	15
2530	-2
2531	-84
2532	2
2533	26
2534	-2
2535	-79
2536	2
2537	35
2538	-2
2539	-73
2540	2
2541	30
2542	-2
2543	-69
2544	2
2545	38
2546	-2
2547	-70
2548	2
2549	50
2550	-2
2551	-56
2552	2
2553	46
2554	-2
2555	-53
2556	2
2557	49
2558	-2
2559	-54
2560	2
2561	58
2562	-2
2563	-49
2564	2
2565	55
2566	-2
2567	-48
2568	2
2569	65
2570	-2
2571	-49
2572	2
2573	67
2574	-2
2575	-36
2576	2
2577	80
2578	-2
2579	-21
2580	2
2581	77
2582	-2
2583	-18
2584	2
2585	71
2586	-2
2587	-8
2588	2
2589	82
2590	-2
2591	-14
2592	2
2593	85
2594	-2
2595	-9
2596	2
2597	93
2598	-1
2599	13
2600	2
2601	102
2602	-1
2603	19
2604	2
2605	98
2606	-1
2607	17
2608	2
2609	95
2610	-1
2611	20
2612	2
2613	104
2614	-1
2615	22
2616	2
2617	112
2618	-1
2619	32
2620	2
2621	121
2622	-1
2623	36
2624	2
2625	-122
2626	-1
2627	46
2628	2
2629	126
2630	-1
2631	52
2632	2
2633	-124
2634	-1
2635	44
2636	2
2637	-118
2638	-1
2639	58
2640	2
2641	-110
2642	-1
2643	73
2644	2
2645	-104
2646	-1
2647	81
2648	2
2649	-105
2650	-1
2651	80
2652	2
2653	-96
2654	-1
2655	99
2656	2
2657	-91
2658	-1
2659	101
2660	2
2661	-78
2662	-1
2663	108
2664	2
2665	-82
2666	-1
2667	115
2668	2
2669	-75
2670	-1
2671	110
2672	2
2673	-76
2674	-1
2675	105
2676	2
2677	-65
2678	-1
2679	106
